sampleID	Subtype_mRNA	ACO2	ACTR1A	ADAR	ADSL	AIFM1	AJUBA	ATP5ME	BRAT1	CDK6	CRKL	CYB5B	DDX3X	DNAJC9	EAF1	EGFR	EIF1AX	FAM50A	FNTA	GMPS	ICE1	LRPPRC	MRPL17	MVK	NDUFAB1	NUP50	NXT1	OST4	PFDN1	PFN1	PRKRA	RCL1	RMND5A	SCAP	STAMBP	TUBB4B	VBP1	VPS4A	WDR73	YAP1
TCGA-CN-4738-01	Atypical	0.304956987092318	-0.550143713018446	-0.145794178701699	0.737862967632422	-0.520368190146372	0.826511746608338	0.19983699260549	-0.962518462077505	-0.0709431191951632	-1.31908918501836	-0.491607295922623	0.241655580933885	1.20309996962702	-0.0645259982526075	-0.984416015723057	-0.331018528004407	-0.0174548930965273	-0.861481329011769	0.614567056159217	-0.759126934139948	-0.374383385930764	0.446825575512848	1.09758473033974	0.249396599947556	0.72748720379274	-0.778200439279573	-1.85329025339002	-1.13515252034821	-1.65025524016042	-0.803275220116386	-0.374872065483742	-0.698257865804715	0.791240021642617	-0.989828116340624	-2.25150086848236	-1.13345222950301	1.39359837746528	-0.295344789028394	-0.544177937103236
TCGA-CN-4739-01	Atypical	0.367132831798744	0.578423451319865	1.24136015994609	-0.292173037009679	0.0517383645786328	-1.17017291759861	-2.26185574130012	0.898582697986943	1.551133263046	1.19890985263252	1.34486009855824	-1.61531712337297	2.67610659861401	2.08634413120762	0.683140360323384	-1.23116892115169	-0.650428115196655	1.07816526846909	-0.299177613773811	0.571218564669861	-1.99237949486224	-1.24292598140146	-0.174148224666615	2.02303216484986	-1.42919328279672	-1.74188520937456	1.05463801290501	0.169125795541123	1.63031904445751	0.658463913023267	1.69474716408112	1.16767086167498	-0.459111005145728	0.382101720231621	0.189179685398898	0.586757214017834	0.286493360798708	0.845910412942926	1.45006393108185
TCGA-CN-4741-01	Atypical	0.830883815250573	-0.542570037971969	2.29336640577724	-0.0976053947299943	-0.360473273476696	-0.78681362186726	-1.19666070105975	1.2690477064449	0.624818973226938	-0.0554850097117234	1.10170821025085	0.478237011528083	1.76988506225308	0.431075141959408	-0.295866422896297	-0.333373524729928	-0.710801104204277	0.639411054698262	-0.713351366961962	1.19345636162593	-0.17374029567173	0.246009749619235	-0.619088760574686	0.0252123262042707	-0.930223800770049	0.0141093954536127	-0.605656168215997	0.88720766295652	0.0653541432470795	0.318965349951109	-0.903664977028729	0.229770610106459	1.62507735630704	-0.0386191628800527	1.19166773042592	0.469251499883803	0.983048999213078	1.13859807206694	0.57845588294845
TCGA-CN-5360-01	Atypical	-0.693925546520871	2.34148091013558	1.4850356053606	-0.844577438266969	-0.481785352046583	-0.887783156225793	-2.41018803220288	1.77568927820149	1.44822175628824	1.7203201023622	0.405066317628997	0.71750395446585	0.831949476991994	1.86661663422759	1.00561634007674	1.1946881705177	-0.257331373784896	0.451944340480101	-0.557855613405312	1.0260860553246	-2.06620442668525	-1.64218092607768	-0.693308858960542	1.60542600715542	-2.07854571855071	-1.26509942371231	0.677404835571531	0.523641965326833	3.02997525988761	1.3833821495032	0.288033359072724	1.23100703464415	0.297424806179046	0.211074495846398	1.35877759515546	1.18823260480965	1.10950271291251	1.65046862635891	2.18325244813387
TCGA-CN-5364-01	Atypical	-0.480510466145507	-0.226654915338106	1.4377756028424	-0.488960002418321	0.136374187273272	-0.339240077420981	-0.0263737764059215	0.497686667348322	-0.159189303606825	-0.801944275983234	0.0196603774439587	0.479245787619321	2.72256995067694	1.06470494289424	-0.692709502218092	0.485679850578299	-0.242159183292521	-0.186014777548486	-0.457863607477699	1.33783127424741	-0.0312831211228495	0.239758221436258	-0.666027279406872	0.150740776030799	0.219294204299744	-1.14415832433449	0.6132412703734	-0.756683745755801	-0.0509968541943005	-0.163183705151732	0.577808639743524	-0.306270985370131	-0.733459143280069	0.0367373301604491	-0.550666473120659	-0.493862192692557	0.675467131506401	0.693411112313932	0.4543141726239
TCGA-CN-5374-01	Atypical	-1.75777565377091	3.28466281583745	0.799315480937198	-0.990792583854476	0.899033685943646	-1.15191939212491	-1.76468837815364	1.87882168877617	2.41018062636997	2.44791172784153	1.04379990606011	-0.101659340518117	0.572322244583096	1.19438695404969	1.593015338862	1.63386225677508	-0.754522962459011	1.81128747552871	-0.0767677663452015	-0.489143422303466	-2.18863147514513	-2.11478143802441	-0.967336484399281	1.03798302773089	-2.16742223796224	-0.689285900184657	1.83560994378874	0.715601497639478	1.83314343982906	2.3164071306679	1.61160927290517	1.96147569647362	-0.385729858450982	-0.0326175673037971	-0.20504133194042	0.803376703760156	0.327628649393365	2.10885754450153	1.27251454025133
TCGA-CN-6012-01	Atypical	-1.55863973366272	1.07684354471282	1.05751224459149	-0.70856955485005	-0.843934166920737	-1.42137333241538	-1.76686384150736	2.07873809404042	1.07172278142897	1.59319179126653	1.94289782084047	-0.205648726035765	2.2248479017442	0.0112636567459582	1.41684800735079	-0.408537651330896	1.1795654192713	1.6216340735752	-1.2766686397751	1.67011995115519	-1.89513441405384	-0.737399589114817	-1.12156659127402	1.00275357392727	-1.17782736077574	-1.47193143063928	1.46093132264107	0.972473705190659	1.78465098571586	2.05925126354426	0.709016069745207	1.0145745255596	0.994197589588943	1.39650406324	0.602760124375683	0.905554579149848	-1.32372207424481	1.53772407880434	1.56404329524601
TCGA-CN-6013-01	Atypical	0.558171319161543	0.412766068292905	0.0151373396093868	-0.688009705327371	-0.132820067354323	-0.360686625458954	-0.649405513798524	-0.105254125350024	-0.199822457274228	1.40158807088952	-0.0243566165212178	0.903143169002418	0.00533808690605447	0.296184263299845	-0.217664474249049	0.791342890025348	-0.762893621990848	-0.120887139507534	-0.172440802730198	0.785279450109519	-0.321391234252865	-0.412000976515603	0.153579781441498	-0.347621791912328	-0.131856414443484	-0.063249459948192	-0.730481172235174	0.136363867420562	-0.633451973582821	0.306274885200751	0.498411420486369	-0.370534193746601	-0.993189662157613	-1.2975403524585	0.991853124098666	0.115884630160718	0.914319912222895	-0.574220570601123	0.503994034296407
TCGA-CN-6021-01	Atypical	-0.249293953739574	0.699732055152076	-0.140768969066015	0.162773977213473	-1.07000588159836	-0.801942816199348	-0.399348115062912	-0.190104085211849	0.0761636166390762	0.133378337465391	-0.387661809669125	-0.624012975441164	0.503863755306722	1.34704542223	0.661389757494362	-0.20163331789105	0.741023106902332	0.28226054756207	-0.803175570526994	1.13295906757057	-0.529672544759885	-0.14622201712832	-0.394653026005619	0.438909635210649	-0.432320698210143	0.438414329015054	-0.382502856636793	0.274026779832284	0.573120316357841	0.0896780544423226	-0.960283584026772	1.13347498366961	-1.46097694647786	-0.0163077903456826	0.398867594143384	0.810476020261236	-0.299975085756932	-0.324384234941031	1.03971819781029
TCGA-CN-6988-01	Atypical	-1.10873767939948	0.480826763810343	0.0178164434995265	-1.08805817828563	0.323643830033418	-0.768790908114344	-0.908541973337072	0.626676792241531	0.982822631297346	1.02221919632425	-0.0187240773792263	-0.583485664526869	1.18798665658644	0.604158108266143	0.938815618797257	-0.366450548049689	0.125589803138021	1.03754864357891	-1.25168955802678	1.16326769351123	-0.567383149999979	-1.01364307714224	-0.87915798971266	-0.735263707120343	-0.239236438909427	0.138431121721447	0.829447985089437	0.799971286979945	0.625007473230399	0.571975387987673	0.840457176167221	0.436699426396413	-0.980673340712635	0.863034482240191	0.627437228420715	1.00933423288482	-0.811422261660346	1.25387354401682	1.41128082554977
TCGA-CQ-5323-01	Atypical	-1.22802683055682	-0.801767304937126	-0.931550136779159	-0.99352878835378	0.0091514724259696	-0.949759681189856	-0.187439826288983	1.26244486519771	-0.0683843137271346	-0.748292709696087	0.343807310229311	0.104920034448692	0.643264029316637	-0.470344513687844	0.918216457099438	-0.109834632293281	-1.17567231105664	0.676463024661235	-1.58562966568395	0.0608428009972703	-0.127047801280299	0.543089463908871	-1.1621049282231	0.507368113726564	0.166682360233592	-1.12694437174808	1.25857015112106	0.334413323241487	-1.60707917119869	0.195882790268465	0.24738623645126	0.542488358419866	-1.19189890176733	-0.330867509491167	-0.791987105077628	-0.759923955856192	-0.64165386377826	1.65952731663758	0.198384435196188
TCGA-CQ-6225-01	Atypical	-0.824830348337929	-0.399174798743114	0.199478061337175	-0.221217895018691	0.385508836809045	-1.40924107896843	-1.0003794321894	1.14873469623702	0.015550462167188	0.337779282107763	1.01706406572994	-1.49402034321348	0.477935669263061	0.525116375326497	1.06395690929519	-0.882441509891468	0.744777935520618	1.27437377215289	-0.437696296595552	0.410188222219133	-1.63684685290594	-1.53881028594245	0.00154753696933196	0.466807109089425	-0.614353388491618	-0.793516313504369	0.633895086320993	-0.171100119773269	0.142077947923206	0.78408167241808	-0.0544086787780827	0.975209528113844	-1.06168763825015	0.559756639729572	1.11247351753655	0.00578594109251047	0.152263959959062	1.4409793036941	0.978034771180185
TCGA-CV-5430-01	Atypical	-0.713918018588408	-1.59526760173607	-1.72933031302215	-0.887315864439072	1.72002441990611	-0.296817084456016	-1.25608340481775	1.00359784426248	-0.669951892505857	0.685283729452217	0.730124864698228	-0.0731665428278143	0.713588487356808	0.895082006824186	0.74974436917238	0.559346058602347	0.0287864872166447	0.956812467513363	-0.556590804048203	-0.83661747876409	-0.723138561938563	0.49301535109968	-0.789692715035751	-2.40356986349097	-1.59970799554467	-1.03728663975849	0.413568664339005	0.0999633057573177	-0.788127196145894	-0.382535742254508	1.40166626508549	0.971985522826738	-0.958403916480147	1.76698067217321	0.971550745141648	0.543500729652179	-0.690842687831096	0.607212505857802	0.987987156071525
TCGA-CV-5443-01	Atypical	0.161325387662746	2.01908294592266	-1.59995448635371	-1.28652413802864	0.368192835931726	-1.060868057331	-0.816511396340598	1.1790198790211	1.0848713798282	1.5225672225566	0.3222961832543	-0.277950530724204	0.445018228643191	0.0759114432275525	1.16943201524472	0.773419827137047	-1.22808880074244	0.943086776450602	-0.922749115804355	0.247225288895619	-2.65122496798259	-2.0383356772706	-0.315367955986168	-0.841313033546473	-1.66210735161529	1.1452935974355	1.56569470299876	0.0300572215397528	-0.526483902232323	0.0311577971776508	0.074187320143758	2.21448641996206	-1.30896321379749	1.99170737591916	1.17218618508229	0.28056686639438	-1.06526191983285	0.547364038039579	0.806453305437676
TCGA-CV-6441-01	Atypical	-1.76870116931901	0.999203198436758	1.64460804604329	-1.5593343084807	-0.349645205314927	-2.08769919615394	-0.230550316935849	1.77394130169665	1.78682363712746	1.82581455255911	0.974417922677607	0.505050631591197	-0.42400624219354	-0.627425083539803	1.94801368168083	0.953623525761333	-1.57593668875618	0.132929389605623	-1.84231982013034	0.79150444492844	-1.27502422807928	-1.5863120603041	-1.91479993471604	-1.05351741500287	-1.1609187672607	-1.5721310289734	1.9480836426981	1.82363982554632	0.423460927358168	0.0812331149351081	0.199853580142288	1.37448223205805	0.0551202561825174	0.892907144984761	1.60812756628159	1.1262804255736	-1.17235155894974	0.626614158455712	2.34756493008963
TCGA-CV-6939-01	Atypical	-0.561916986217868	0.456171489829786	-0.78866884208407	-1.18031829719001	0.776174244676353	-0.738382020569453	-0.657980962609961	1.71074283234119	1.17875715644329	1.26321154665727	1.30197452067812	-0.731760125139922	1.03618456299839	0.40228634038783	1.07222629266359	0.271803950054636	0.268770920580044	0.864347495135596	-1.1203487082779	0.469563094253654	-1.14163176643294	-0.448332602922688	-0.65973639710487	-0.588749714692904	-2.57696681723331	-1.16263759745699	0.419862036215832	1.41520895559094	1.5686459163289	-1.44011666450377	-0.291654658986717	1.8614116766957	-0.159716383958294	2.21622955056133	0.498314184643837	0.766814715637009	-1.59635751212215	1.42542166261058	1.62642691738838
TCGA-CV-6948-01	Atypical	-1.63854502188641	0.35982834670155	-1.90070662437322	-0.719575189603896	-2.25647732170117	-1.07530649413316	-0.344693673845949	0.251948182500388	2.05400130066658	1.20925703058009	1.08593420604038	-2.13023237737931	1.4072407840694	-0.0978574281540514	1.62821206780579	-1.94984180755058	1.89144544211958	0.522108207148841	-1.1162455835832	0.927378452106807	-1.67398209912162	-0.816922885851012	-0.118639696796597	0.223500835610333	-1.47638001206977	-0.407081698410769	1.30923817314696	-0.913022423592918	0.300264109623506	1.4244188715013	1.48438599196823	1.39190921239768	-2.20557712146316	1.68637142496929	0.353963244053802	-0.555752830215654	-1.05918857958561	0.156257177602854	1.95078221436766
TCGA-CV-6955-01	Atypical	-0.49576313865113	-2.12569786805839	-0.710174565761402	1.06724035437463	0.187050749453305	0.872749919752072	0.0546580952742001	-0.503238758424824	-0.442113496095592	-0.453155297485418	-0.516212638233237	0.942986894956532	0.619908401383588	-2.28137405600029	-0.705581362086104	0.351886959943231	1.20179302309656	-0.974335055894412	1.20546213531624	-0.735267288542953	1.27903237276059	0.79223872391941	0.966884910059101	0.441889547748796	-0.738200074768774	-0.119775240350265	-1.75309532072543	-1.38271912780008	-1.19629011102817	-1.11001630255195	0.964876648259129	-0.690225915357223	1.09396350293744	-1.66182676691043	-0.812432681606493	-2.41903546428495	2.70079396055582	-0.654359155937811	-0.689210274313273
TCGA-CV-7089-01	Atypical	1.06488852581516	-0.879640017023871	-1.22300007199207	-0.0473833323204775	0.384064438807019	0.367911276672153	1.06652995547832	-0.997017415188736	-0.375181390017042	-0.531685413097084	-1.08839492299097	0.942368250567568	-1.44669640338793	-0.212377873687887	-0.616200949778132	0.0863444151902424	-0.248772992750118	-1.35864567345446	-0.24393098502808	-0.640547092530446	0.219035408493053	0.617743857904069	-0.234617854839838	0.148749127169569	-0.670414856742819	-0.270272289309133	-0.810282678464244	-0.918561354021878	-1.74050097915657	0.322771464687792	1.049527796127	-0.594128600290357	0.61309425572229	-0.164575277291591	-0.489806196149715	-1.3535993579839	0.546744150034326	-1.08441154599429	-0.798161604945391
TCGA-CV-7101-01	Atypical	-0.664410713760298	0.372492374794632	0.612836198288915	-0.948845202945556	1.76311572337546	-1.50802382859734	-0.597937271157265	1.80971298054809	0.677569240148896	0.753274318043271	1.34681931100586	-1.89521977426872	2.64054456693197	0.909514376427992	1.82966817018213	-1.7779422672038	-0.0923973937646659	1.39085301473165	-0.947029144485553	1.56181056299417	-0.820904448813908	-1.01366055578581	-0.112787401952887	-0.404696275285632	-0.514604089991328	-0.241543236941948	0.523425023424201	2.6163103976091	1.13390373186087	0.367190200966683	0.718006540409196	1.64868763056982	1.16600155206174	1.96805975878039	0.488495006720165	1.30251725956411	-0.522979673167288	2.34577677082931	1.03287647287067
TCGA-CV-7242-01	Atypical	-1.05374237831764	0.797173954001974	-0.0252299358578862	-0.998346379181616	0.72916044907575	0.14262372497416	-0.265599504479734	0.616932983653474	0.603264438658349	0.269693120071044	-0.217523888815269	0.612273373970502	1.59532289373508	-0.267997713708569	0.67665820834287	0.967270120336831	0.0837770446690407	1.38617460773329	-1.33083657723149	1.15899433768869	-0.134419706351642	-1.06541093524893	-0.378412472131421	0.0449679658790285	0.662860393726586	-0.354725264618127	-0.653575592592113	0.599048131404708	0.301046352152526	-0.217896883267087	-0.251535172914454	0.752866378372879	-0.537945176116165	0.999168528822161	0.414767236787183	0.473362937991077	-1.24265698474441	0.845704605246802	0.986402513321091
TCGA-CV-7248-01	Atypical	-0.553413057026347	0.639786185585626	-0.0982983882777917	-0.00127024782646499	-0.318202216850307	-0.340200415232174	0.656206066136984	0.466810999713761	0.470824529981074	0.816274650370773	0.95527056176594	-0.970441138111821	0.51873311786778	0.774549182731457	0.921654340367063	-1.16834294097897	1.7477578125483	1.25194373422797	-0.0414752091682172	1.70292552532089	-0.822233606093101	-0.685934046806145	-0.026400763714789	0.0928186955836535	0.862517543924588	0.318033729888076	0.961197699245263	0.290884869975155	0.30222349810341	0.149888143469492	2.03904511418191	0.839457483564619	0.631748388645094	1.04454310603072	1.08266257111107	0.405527596838279	-0.797871022676225	0.893647643129587	0.39745005179548
TCGA-CV-7250-01	Atypical	-1.15116330221256	1.38423188417559	-0.587366702883857	-0.770186821197443	-1.10979132420204	-0.471340393712346	-0.652543558239583	0.748765808867023	1.15854190354089	0.679546918348948	0.433161493346781	-0.56775149184338	1.06468930375777	2.54357482768373	1.01185435618644	0.863294416903357	-0.235298266973302	0.331167732238786	-1.63681775990521	0.683744220973488	-1.34694921207295	-1.3517654949021	-0.989319149541789	-0.178384076193092	-0.249964412930528	-0.252125231930573	0.258049089714299	1.17114090796943	1.60949650707617	0.383565927495501	-0.780549987681067	1.76317698536624	-1.49815403164679	1.08584199376302	0.964439755299808	0.734959257047264	-0.396640676079605	0.922109436765329	2.3555485612682
TCGA-CV-7406-01	Atypical	-1.22624934850952	0.395813663043234	-1.09830590586887	-1.38216337270797	1.2607966724368	-1.13449708776964	0.0435816410946194	1.45225211472024	0.241707044339058	1.46217261907787	0.789621745032859	0.152975080599499	-0.370045807156743	1.68446314446059	0.946992368378882	1.38163040334278	0.572555271012652	1.13275473206624	-1.93540017202251	0.23300382376371	-0.831510296201834	-0.826568507672111	-1.16823201900958	-0.723758556997103	-0.372794958233777	-1.08161116609268	1.72297934831698	1.49299199747474	0.791054228251589	1.51240307998097	1.72305788529517	0.807541973418469	-1.58070458729243	0.575372873206216	0.455401838436486	1.02789611687476	-0.573562909638865	0.23208620781307	0.820754952968082
TCGA-CV-7407-01	Atypical	-0.344151929637809	0.795822295549038	0.238195271809747	-1.21850566380203	-0.894469586484633	-1.33937685703211	-0.0297159743136541	0.278865044206673	0.517962103193745	0.542320882009791	1.36797484107894	-2.31456740946684	0.260927759458867	0.816380824975364	0.58173197246025	-1.82123337371397	0.199260386713586	0.94565549781691	-1.2060224730101	0.498500878894961	-0.453782393832429	0.518349026559204	-1.00188575995777	0.189869871475643	-1.97067879186303	-0.667185488460884	1.52353336370232	0.797936388010736	1.80494991083965	0.348259383715116	0.864905178690588	0.791602105683697	-0.515464538959293	1.61900194296828	0.620526047622225	1.05265564658065	-0.44594232933052	0.152726179883961	1.2553078441913
TCGA-CV-7414-01	Atypical	-0.807747624516442	-0.285547734495776	0.17057850597694	-0.599229086482988	-0.680924278989182	0.0237480326638841	-0.976966490640345	1.12394954533286	0.93462980946848	1.33583594463591	0.104815735773265	-0.507877750006009	-0.989846064724204	0.46457272600465	0.0806407264371328	0.778942286585661	1.10251607639104	1.34121576543999	-0.874305715328213	0.448491957892521	-0.9783878189622	-1.58472991938257	-0.495942987310009	-0.893334250601405	-1.14751883779635	-0.119589881135264	0.256416339915969	0.338531818681454	1.25443179007635	-0.00974083298638795	-0.420502764624239	1.45906899137146	-0.770445474896202	1.1913807203074	0.525006722521156	0.718451398302347	-0.649881593827191	0.603367493819859	1.30816043228838
TCGA-CX-7086-01	Atypical	-1.11318135182539	-1.72693912350885	-0.865957672843508	-1.02195964510188	-0.340178237873531	-0.144332924018875	-0.90359212957998	1.36959423778036	-0.584235357851796	1.35046769818534	0.0381495914794548	-0.0562165654651456	0.727136101770055	0.934361560361727	-0.476199619099811	0.0695387554730214	0.0572174981357739	-0.579251420706161	-1.05534950462462	-0.224187424587581	-0.624938938741217	-0.894285304356412	-1.19294186971373	-1.18287435002251	-1.56018507768973	-2.559175807956	-0.7264490118753	-0.0759829559898852	-0.834702009867207	0.684385275253876	0.830631732992079	0.199712330514321	0.525878361607281	-1.10331460826238	1.03316516544915	-0.429520614106061	0.676847424995154	0.277683568237527	0.905740314923279
TCGA-D6-6824-01	Atypical	-0.69468969707032	-1.53993857817478	-0.640643382272353	-0.319309339483388	0.781373961792981	-0.776659309263347	0.191242282140195	0.354198070073565	0.0803480567400269	-0.0689819037302486	-0.944256100558285	-0.318410947967397	-1.73618065652669	0.262761318811388	0.294757243368862	-0.236117460939164	0.141494261221943	-0.343952442065754	-1.68536165111027	0.248846080126271	1.03982399634542	1.22622567543762	-0.853897221131521	-1.12096970353874	-0.0999249697164297	0.432313734500273	0.723293359327181	1.18861236776664	0.166637429997144	-1.02444035297147	0.107438901506675	-1.20534751891875	-0.667300154757564	-0.342267123112369	-0.0161187072835171	-0.244756582953485	-0.105141492046581	-0.935958212560104	-0.591459215261535
